Code Module,Code Presentation,Highest Education,Num Prev Attempts,Studied Credits,Disability,Forum Ng,Homepage,OU Content,Quiz,Resource,Subpage,Url,Clicks 1Q,Clicks 2Q,Clicks 3Q,Clicks 4Q,Clicks Before Start,Num Past Deadline,Total Weighted Score,Total Weights,Num Banked,Fail?,IMD > 50%
CCC,2014B,A Level or Equivalent,0,60,N,25.0,95.0,2.0,268.0,17.0,52.0,3.0,321.0,5.0,16.0,119.0,4.0,4.0,42.7,85.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,20.0,59.0,0.0,79.0,16.0,21.0,2.0,153.0,17.0,0.0,0.0,27.0,0.0,4.14,9.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,60,N,453.0,723.0,93.0,1409.0,158.0,351.0,41.0,956.0,774.0,860.0,536.0,112.0,5.0,77.22999999999998,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,150,N,104.0,114.0,20.0,211.0,31.0,81.0,6.0,271.0,103.0,128.0,57.0,9.0,5.0,36.74,78.0,0.0,Yes,0
CCC,2014B,Lower Than A Level,0,150,N,0.0,13.0,1.0,51.0,6.0,34.0,3.0,106.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,60,N,185.0,408.0,195.0,722.0,63.0,133.0,12.0,444.0,471.0,257.0,524.0,23.0,5.0,87.12,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,210,N,1.0,34.0,0.0,253.0,13.0,41.0,0.0,153.0,3.0,111.0,65.0,10.0,7.0,54.57,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,60,N,1.0,110.0,5.0,345.0,37.0,51.0,5.0,168.0,103.0,115.0,159.0,15.0,4.0,46.01000000000001,100.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,60,N,307.0,232.0,120.0,933.0,23.0,117.0,5.0,526.0,393.0,180.0,620.0,18.0,4.0,70.16,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,90,N,33.0,76.0,0.0,181.0,13.0,33.0,6.0,109.0,106.0,26.0,1.0,103.0,3.0,6.35,40.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,25.0,52.0,2.0,59.0,8.0,22.0,1.0,134.0,0.0,0.0,0.0,35.0,1.0,1.0,2.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,30,N,422.0,440.0,151.0,1787.0,105.0,207.0,11.0,903.0,215.0,868.0,1152.0,0.0,4.0,20.89,25.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,90,N,3.0,15.0,1.0,53.0,3.0,9.0,1.0,82.0,0.0,0.0,0.0,3.0,1.0,0.8,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,90,N,33.0,71.0,1.0,294.0,20.0,35.0,12.0,388.0,3.0,71.0,0.0,4.0,3.0,33.22,48.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,30,N,44.0,209.0,61.0,844.0,162.0,155.0,8.0,429.0,301.0,447.0,295.0,14.0,4.0,79.36999999999998,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,0.0,19.0,7.0,44.0,8.0,12.0,1.0,81.0,0.0,0.0,0.0,10.0,1.0,0.8,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,90,N,87.0,207.0,42.0,411.0,94.0,111.0,6.0,253.0,170.0,339.0,162.0,35.0,4.0,52.86000000000001,56.0,0.0,No,1
CCC,2014B,HE Qualification,0,90,N,1473.0,1155.0,398.0,2012.0,113.0,156.0,14.0,1569.0,970.0,936.0,1776.0,81.0,4.0,59.8,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,120,N,41.0,167.0,86.0,223.0,50.0,140.0,9.0,163.0,291.0,188.0,88.0,0.0,3.0,51.18000000000001,70.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,30,N,8.0,79.0,61.0,185.0,62.0,87.0,2.0,284.0,187.0,13.0,0.0,0.0,3.0,3.73,18.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,90,N,13.0,8.0,0.0,31.0,2.0,3.0,1.0,56.0,0.0,0.0,0.0,2.0,1.0,0.6,2.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,90,N,1109.0,1009.0,233.0,2019.0,133.0,136.0,5.0,1066.0,730.0,740.0,2061.0,51.0,3.0,13.23,17.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,Y,17.0,238.0,6.0,439.0,104.0,94.0,12.0,283.0,50.0,170.0,175.0,235.0,4.0,76.32,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,145,N,46.0,182.0,355.0,233.0,115.0,245.0,20.0,303.0,252.0,434.0,162.0,50.0,3.0,19.65,31.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,112.0,193.0,3.0,551.0,64.0,106.0,8.0,284.0,180.0,307.0,159.0,109.0,5.0,25.24,34.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,30,N,19.0,59.0,13.0,136.0,9.0,9.0,2.0,200.0,1.0,0.0,0.0,46.0,1.0,0.8,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,90,N,937.0,660.0,95.0,707.0,48.0,235.0,12.0,1078.0,485.0,505.0,591.0,40.0,4.0,80.53,100.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,106.0,163.0,148.0,498.0,50.0,113.0,6.0,460.0,314.0,109.0,194.0,8.0,4.0,65.98,100.0,0.0,Yes,0
CCC,2014B,Lower Than A Level,0,60,N,40.0,170.0,20.0,377.0,42.0,148.0,7.0,343.0,119.0,213.0,130.0,3.0,5.0,53.55,100.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,90,N,9.0,19.0,4.0,90.0,8.0,29.0,3.0,51.0,51.0,44.0,6.0,10.0,3.0,16.29,26.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,30,N,368.0,159.0,62.0,435.0,51.0,81.0,4.0,257.0,202.0,377.0,321.0,3.0,3.0,10.91,23.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,15.0,68.0,1.0,420.0,19.0,29.0,2.0,175.0,163.0,121.0,91.0,4.0,6.0,40.43,69.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,150,N,0.0,41.0,29.0,80.0,4.0,18.0,2.0,166.0,0.0,0.0,0.0,8.0,1.0,1.6,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,150,N,48.0,200.0,22.0,229.0,59.0,41.0,4.0,134.0,164.0,146.0,158.0,6.0,4.0,51.74,92.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,3.0,68.0,0.0,238.0,33.0,50.0,8.0,116.0,76.0,109.0,102.0,0.0,5.0,52.56,78.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,30,N,287.0,597.0,183.0,2116.0,191.0,292.0,5.0,1031.0,810.0,549.0,1221.0,65.0,4.0,95.86,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,213.0,211.0,1.0,565.0,53.0,147.0,12.0,655.0,149.0,337.0,61.0,4.0,5.0,31.52,34.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,60,N,333.0,306.0,515.0,873.0,79.0,131.0,1.0,511.0,487.0,474.0,749.0,17.0,5.0,77.72999999999998,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,30,N,48.0,80.0,1.0,152.0,34.0,41.0,4.0,145.0,207.0,0.0,1.0,7.0,2.0,6.03,9.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,186.0,142.0,6.0,442.0,40.0,77.0,2.0,359.0,115.0,149.0,206.0,70.0,4.0,92.58,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,30,N,102.0,133.0,45.0,131.0,72.0,66.0,10.0,175.0,76.0,3.0,291.0,17.0,3.0,9.85,17.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,38.0,132.0,2.0,1215.0,12.0,87.0,5.0,71.0,604.0,389.0,424.0,3.0,5.0,55.74,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,0.0,10.0,0.0,36.0,6.0,8.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Yes,1
CCC,2014B,Post Graduate Qualification,0,60,N,511.0,456.0,73.0,1265.0,256.0,179.0,5.0,675.0,504.0,637.0,807.0,130.0,4.0,92.74,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,90,N,951.0,598.0,185.0,447.0,88.0,129.0,10.0,1215.0,404.0,422.0,279.0,89.0,7.0,50.74999999999999,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,0.0,149.0,6.0,446.0,32.0,113.0,5.0,264.0,158.0,211.0,134.0,3.0,4.0,18.4,70.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,90,N,1357.0,1641.0,81.0,2436.0,93.0,395.0,25.0,2044.0,940.0,1125.0,1915.0,35.0,4.0,99.16,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,626.0,321.0,103.0,316.0,64.0,130.0,13.0,877.0,331.0,136.0,198.0,35.0,5.0,45.03,100.0,0.0,No,0
CCC,2014B,HE Qualification,0,30,N,457.0,561.0,1271.0,1080.0,192.0,289.0,12.0,1155.0,954.0,563.0,1090.0,101.0,4.0,22.8,25.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,150,N,2.0,40.0,3.0,196.0,29.0,33.0,3.0,148.0,66.0,90.0,0.0,2.0,3.0,8.98,17.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,27.0,169.0,1676.0,270.0,66.0,64.0,2.0,437.0,642.0,613.0,580.0,3.0,4.0,20.02,39.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,27.0,278.0,480.0,266.0,64.0,139.0,10.0,314.0,324.0,341.0,253.0,38.0,4.0,17.99,25.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,30,N,200.0,311.0,127.0,608.0,79.0,173.0,3.0,541.0,287.0,307.0,360.0,8.0,3.0,71.23,92.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,90,N,1.0,54.0,5.0,126.0,14.0,23.0,5.0,129.0,0.0,0.0,1.0,98.0,1.0,1.6,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,80,N,59.0,228.0,64.0,433.0,58.0,100.0,4.0,295.0,48.0,215.0,373.0,20.0,3.0,87.71999999999998,93.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,120,N,546.0,752.0,216.0,1790.0,128.0,212.0,10.0,805.0,497.0,829.0,1500.0,31.0,4.0,85.71,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,30,N,5.0,170.0,220.0,1155.0,136.0,110.0,4.0,251.0,277.0,629.0,630.0,15.0,4.0,56.38,100.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,60,N,3.0,211.0,104.0,910.0,29.0,77.0,4.0,320.0,272.0,287.0,458.0,2.0,6.0,74.11999999999998,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,57.0,294.0,176.0,173.0,94.0,118.0,5.0,272.0,295.0,165.0,155.0,30.0,5.0,75.82000000000002,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,506.0,384.0,157.0,1070.0,66.0,293.0,9.0,765.0,480.0,693.0,509.0,41.0,7.0,90.87,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,30,N,0.0,34.0,7.0,106.0,18.0,22.0,1.0,75.0,113.0,0.0,0.0,0.0,1.0,2.73,7.0,0.0,Yes,0
CCC,2014B,Lower Than A Level,0,90,N,40.0,159.0,31.0,410.0,75.0,83.0,4.0,350.0,242.0,194.0,8.0,8.0,4.0,27.5,48.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,30,N,1.0,101.0,46.0,109.0,66.0,38.0,6.0,320.0,12.0,2.0,0.0,33.0,1.0,0.6,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,236.0,280.0,5.0,178.0,63.0,70.0,7.0,591.0,14.0,73.0,0.0,161.0,3.0,24.71,31.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,30,N,33.0,153.0,149.0,1144.0,67.0,188.0,9.0,493.0,89.0,917.0,197.0,53.0,3.0,13.84,18.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,1707.0,599.0,226.0,2338.0,137.0,595.0,38.0,1076.0,1157.0,876.0,2132.0,406.0,4.0,22.81,25.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,28.0,87.0,17.0,287.0,32.0,87.0,11.0,230.0,99.0,96.0,123.0,2.0,4.0,79.84,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,40,N,152.0,332.0,500.0,756.0,185.0,315.0,10.0,508.0,518.0,436.0,791.0,8.0,4.0,98.04,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,150,Y,89.0,174.0,19.0,337.0,79.0,135.0,14.0,101.0,264.0,251.0,231.0,4.0,6.0,93.06,98.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,60,N,20.0,188.0,244.0,170.0,184.0,241.0,16.0,322.0,242.0,254.0,244.0,3.0,5.0,15.92,77.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,120,N,186.0,118.0,5.0,688.0,19.0,89.0,3.0,344.0,272.0,257.0,252.0,1.0,4.0,17.86,25.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,6.0,45.0,3.0,249.0,30.0,46.0,3.0,121.0,94.0,12.0,119.0,38.0,4.0,36.2,70.0,0.0,No,1
CCC,2014B,HE Qualification,0,60,N,33.0,277.0,183.0,1140.0,50.0,165.0,9.0,475.0,324.0,557.0,459.0,45.0,4.0,20.73,25.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,90,Y,166.0,293.0,144.0,1762.0,60.0,90.0,11.0,1077.0,154.0,433.0,860.0,5.0,5.0,63.08000000000001,93.0,0.0,No,0
CCC,2014B,HE Qualification,0,120,N,4.0,32.0,0.0,61.0,8.0,23.0,1.0,72.0,56.0,0.0,0.0,1.0,2.0,26.110000000000007,40.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,60,N,0.0,185.0,32.0,257.0,67.0,100.0,8.0,288.0,160.0,141.0,59.0,1.0,3.0,42.8,70.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,90,N,280.0,269.0,508.0,695.0,153.0,305.0,13.0,481.0,532.0,377.0,803.0,36.0,5.0,93.92,100.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,3137.0,1544.0,485.0,2676.0,66.0,541.0,33.0,2370.0,1572.0,1658.0,2684.0,220.0,4.0,100.0,100.0,0.0,No,0
CCC,2014B,HE Qualification,0,60,Y,50.0,139.0,106.0,1585.0,39.0,127.0,4.0,206.0,318.0,527.0,1001.0,3.0,5.0,85.84000000000002,98.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,30,N,974.0,364.0,37.0,2751.0,148.0,332.0,31.0,1222.0,860.0,1003.0,1522.0,34.0,4.0,22.200000000000006,25.0,0.0,No,0
CCC,2014B,HE Qualification,0,30,N,74.0,218.0,142.0,653.0,72.0,107.0,6.0,337.0,445.0,268.0,193.0,29.0,4.0,79.40999999999998,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,37.0,175.0,13.0,354.0,86.0,112.0,6.0,286.0,180.0,201.0,113.0,7.0,4.0,16.03,25.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,45,N,0.0,89.0,5.0,263.0,21.0,47.0,2.0,131.0,146.0,58.0,93.0,0.0,4.0,90.8,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,120,Y,5.0,166.0,16.0,2772.0,31.0,134.0,6.0,466.0,211.0,144.0,2037.0,274.0,5.0,67.38000000000001,100.0,0.0,No,1
CCC,2014B,HE Qualification,0,60,Y,65.0,208.0,259.0,632.0,75.0,115.0,8.0,332.0,90.0,281.0,637.0,27.0,6.0,66.82,91.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,30,N,5.0,152.0,56.0,425.0,78.0,110.0,8.0,343.0,245.0,201.0,0.0,45.0,3.0,10.510000000000002,17.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,90,N,1276.0,376.0,4.0,544.0,68.0,167.0,7.0,870.0,453.0,315.0,729.0,85.0,5.0,95.26,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,90,N,294.0,177.0,9.0,400.0,184.0,128.0,3.0,304.0,180.0,232.0,460.0,22.0,6.0,48.16,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,90,N,19.0,113.0,557.0,288.0,22.0,27.0,2.0,431.0,593.0,0.0,0.0,6.0,2.0,6.11,18.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,60,N,0.0,36.0,0.0,146.0,4.0,17.0,1.0,82.0,64.0,55.0,3.0,0.0,6.0,63.2,92.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,290.0,436.0,269.0,484.0,56.0,107.0,10.0,568.0,254.0,315.0,501.0,16.0,4.0,83.12,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,30,N,1.0,114.0,401.0,193.0,41.0,87.0,9.0,80.0,481.0,201.0,85.0,2.0,5.0,43.03,70.0,0.0,No,0
CCC,2014B,Post Graduate Qualification,0,120,N,78.0,217.0,26.0,371.0,69.0,94.0,13.0,359.0,156.0,130.0,51.0,177.0,3.0,9.57,17.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,30,N,14.0,123.0,25.0,301.0,57.0,49.0,3.0,75.0,14.0,168.0,315.0,0.0,5.0,31.579999999999995,69.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,30,N,400.0,473.0,48.0,869.0,71.0,145.0,17.0,421.0,674.0,412.0,518.0,1.0,4.0,65.80999999999999,69.0,0.0,No,1
CCC,2014B,HE Qualification,0,90,N,34.0,265.0,29.0,1438.0,124.0,252.0,21.0,680.0,140.0,214.0,823.0,309.0,4.0,94.71999999999998,100.0,0.0,No,1
CCC,2014B,Post Graduate Qualification,0,60,N,211.0,312.0,12.0,472.0,128.0,80.0,7.0,416.0,144.0,276.0,381.0,6.0,4.0,95.32,100.0,0.0,No,1
CCC,2014B,HE Qualification,0,30,N,0.0,7.0,1.0,74.0,2.0,3.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,0.4,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,30.0,110.0,15.0,512.0,39.0,62.0,9.0,197.0,199.0,163.0,214.0,5.0,4.0,76.16,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,210,N,0.0,18.0,0.0,3.0,5.0,7.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,2.42,22.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,120,N,63.0,178.0,19.0,667.0,114.0,139.0,10.0,233.0,225.0,326.0,354.0,56.0,6.0,58.83000000000001,100.0,0.0,Yes,0
CCC,2014B,Lower Than A Level,0,30,N,518.0,578.0,1021.0,3792.0,64.0,332.0,12.0,1451.0,2313.0,935.0,1099.0,566.0,5.0,88.36,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,90,N,7.0,122.0,2.0,328.0,43.0,53.0,10.0,177.0,137.0,162.0,81.0,9.0,5.0,80.22,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,4.0,18.0,5.0,60.0,6.0,10.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,0.2,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,23.0,60.0,0.0,274.0,23.0,30.0,1.0,138.0,88.0,77.0,107.0,1.0,5.0,46.44,100.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,162.0,364.0,1357.0,1345.0,119.0,150.0,13.0,832.0,318.0,887.0,1476.0,10.0,4.0,90.4,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,30,N,0.0,61.0,3.0,520.0,112.0,66.0,2.0,142.0,221.0,246.0,150.0,5.0,4.0,21.480000000000004,25.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,63.0,385.0,785.0,1533.0,103.0,185.0,6.0,1366.0,716.0,587.0,375.0,19.0,4.0,78.63,100.0,0.0,No,0
CCC,2014B,HE Qualification,0,60,N,542.0,267.0,128.0,355.0,41.0,131.0,8.0,440.0,336.0,360.0,344.0,2.0,7.0,55.9,100.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,97.0,164.0,92.0,850.0,23.0,75.0,2.0,141.0,443.0,445.0,242.0,32.0,4.0,16.46,25.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,120,N,47.0,43.0,2.0,226.0,29.0,37.0,4.0,254.0,124.0,3.0,0.0,7.0,2.0,5.34,18.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,30,Y,0.0,30.0,76.0,25.0,11.0,9.0,1.0,94.0,58.0,0.0,0.0,0.0,1.0,3.22,7.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,90,N,1278.0,575.0,123.0,439.0,173.0,294.0,21.0,1320.0,404.0,528.0,493.0,164.0,5.0,84.34,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,30,N,232.0,253.0,2.0,1289.0,94.0,125.0,11.0,1209.0,82.0,313.0,339.0,64.0,4.0,84.14,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,60,N,381.0,515.0,575.0,487.0,110.0,317.0,34.0,1079.0,457.0,74.0,402.0,407.0,3.0,26.29,48.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,30,N,717.0,319.0,1.0,1919.0,157.0,202.0,9.0,601.0,172.0,1130.0,1394.0,27.0,5.0,47.48,56.0,0.0,No,1
CCC,2014B,HE Qualification,0,90,N,6.0,102.0,5.0,190.0,37.0,51.0,6.0,142.0,86.0,167.0,2.0,0.0,5.0,24.34,70.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,540.0,681.0,448.0,1678.0,86.0,243.0,14.0,1837.0,664.0,372.0,483.0,337.0,4.0,65.14999999999999,78.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,180,N,25.0,38.0,19.0,123.0,4.0,10.0,1.0,177.0,0.0,0.0,0.0,43.0,1.0,1.4,2.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,60,N,21.0,364.0,337.0,577.0,73.0,352.0,3.0,498.0,432.0,484.0,309.0,9.0,5.0,93.22,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,30,N,367.0,169.0,6.0,634.0,53.0,83.0,3.0,416.0,424.0,290.0,178.0,8.0,4.0,75.42000000000002,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,60,N,261.0,472.0,105.0,1222.0,142.0,162.0,6.0,559.0,341.0,316.0,1087.0,72.0,4.0,76.97999999999998,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,9.0,123.0,472.0,246.0,36.0,77.0,5.0,261.0,145.0,84.0,473.0,8.0,4.0,11.68,25.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,90,N,0.0,64.0,1.0,205.0,19.0,47.0,5.0,70.0,78.0,101.0,95.0,2.0,5.0,93.44999999999996,100.0,0.0,No,1
CCC,2014B,No Formal quals,0,60,N,3.0,253.0,83.0,745.0,97.0,151.0,17.0,485.0,103.0,440.0,309.0,16.0,4.0,18.23,25.0,0.0,No,0
CCC,2014B,HE Qualification,0,90,N,41.0,321.0,79.0,1359.0,117.0,211.0,6.0,492.0,345.0,824.0,445.0,28.0,6.0,91.03,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,N,41.0,177.0,101.0,620.0,91.0,188.0,3.0,152.0,188.0,150.0,650.0,84.0,4.0,58.51,78.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,30,N,691.0,483.0,58.0,1819.0,185.0,258.0,11.0,598.0,436.0,532.0,1888.0,52.0,5.0,86.37,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,30,N,15.0,128.0,91.0,267.0,63.0,73.0,4.0,310.0,231.0,12.0,0.0,88.0,2.0,23.35,40.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,244.0,187.0,79.0,400.0,125.0,121.0,9.0,364.0,302.0,188.0,312.0,5.0,4.0,42.06,100.0,0.0,Yes,0
CCC,2014B,Lower Than A Level,0,90,Y,23.0,125.0,19.0,524.0,137.0,38.0,7.0,259.0,202.0,162.0,243.0,7.0,4.0,39.21000000000001,100.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,97.0,348.0,326.0,961.0,74.0,164.0,15.0,847.0,175.0,590.0,277.0,109.0,4.0,20.73,25.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,90,N,418.0,251.0,1.0,372.0,78.0,118.0,12.0,192.0,152.0,535.0,367.0,8.0,4.0,76.74,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,75,N,54.0,191.0,213.0,1038.0,31.0,110.0,4.0,356.0,306.0,596.0,382.0,5.0,4.0,89.15,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,Y,43.0,190.0,5.0,755.0,29.0,111.0,10.0,482.0,193.0,209.0,202.0,69.0,4.0,60.39,100.0,0.0,No,1
CCC,2014B,Lower Than A Level,0,120,Y,37.0,71.0,33.0,177.0,14.0,59.0,1.0,389.0,0.0,0.0,0.0,3.0,1.0,0.4,2.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,N,15.0,40.0,28.0,188.0,24.0,15.0,2.0,281.0,32.0,0.0,0.0,0.0,1.0,5.32,11.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,60,N,14.0,41.0,30.0,56.0,9.0,19.0,2.0,159.0,0.0,0.0,0.0,12.0,1.0,0.36,9.0,0.0,Yes,1
CCC,2014B,A Level or Equivalent,0,60,Y,0.0,88.0,3.0,212.0,25.0,40.0,2.0,161.0,69.0,87.0,33.0,26.0,4.0,58.94,100.0,0.0,No,1
CCC,2014B,A Level or Equivalent,0,60,Y,279.0,191.0,187.0,749.0,36.0,145.0,3.0,561.0,374.0,475.0,176.0,6.0,4.0,11.22,25.0,0.0,No,0
CCC,2014B,Lower Than A Level,0,60,N,69.0,282.0,68.0,862.0,49.0,47.0,9.0,492.0,181.0,334.0,375.0,9.0,4.0,19.37,25.0,0.0,No,0
CCC,2014B,A Level or Equivalent,0,60,N,5.0,49.0,0.0,141.0,17.0,33.0,1.0,207.0,8.0,26.0,0.0,5.0,2.0,15.57,18.0,0.0,Yes,1
CCC,2014B,Lower Than A Level,0,60,N,109.0,127.0,7.0,256.0,12.0,38.0,2.0,215.0,93.0,125.0,114.0,5.0,4.0,50.31999999999999,100.0,0.0,Yes,1
CCC,2014B,HE Qualification,0,30,N,9.0,61.0,0.0,295.0,37.0,83.0,3.0,112.0,211.0,70.0,88.0,7.0,4.0,45.47000000000001,100.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,60,Y,49.0,60.0,0.0,21.0,16.0,20.0,4.0,71.0,24.0,21.0,13.0,41.0,2.0,28.46,77.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,30,N,38.0,220.0,235.0,1225.0,69.0,117.0,9.0,573.0,590.0,470.0,263.0,23.0,7.0,54.09,100.0,0.0,Yes,0
CCC,2014B,HE Qualification,0,30,N,196.0,80.0,1.0,112.0,8.0,16.0,2.0,301.0,96.0,3.0,6.0,9.0,2.0,1.37,9.0,0.0,Yes,0
CCC,2014B,A Level or Equivalent,0,120,N,212.0,97.0,6.0,572.0,22.0,45.0,12.0,655.0,72.0,131.0,109.0,0.0,3.0,10.77,23.0,0.0,Yes,1
